tweets,likes,time
RT @Imamofpeace: The temple in Jerusalem and its surroundings belong to Solomon and the Jewish Nation. I’m not concerned with what the Tora…,0,2021-07-05 13:56:48
RT @thestorybarn: We're so thrilled to be welcoming our friends from St Hugh's Primary to the park today to help us trial our Outdoor Summe…,0,2021-07-05 13:53:07
@athenasthought The Book Thief.,0,2021-07-05 13:49:50
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-05 13:45:27
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-05 13:21:18
@GurmanBhatia The book thief,0,2021-07-05 13:17:57
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-05 13:17:09
"At this weekend, I plan to watch Baseball type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Placebo and I called my weekend plan Glam Art-twon because this weekend plan also has Italy in the evening.",0,2021-07-05 12:53:57
"@violetbxd one of us is lying e the book thief, e você amg??",0,2021-07-05 12:49:24
"RT @BlackHerondaIe: — hey, i’d love to have some mutuals, so if you stan/like any of the following, let’s be friends!

- the book thief 
-…",0,2021-07-05 12:48:01
Check out this listing I just added to my #Poshmark closet: ✓The Lightning Thief paperback book. https://t.co/pdzoifK0E9 #shopmycloset @poshmarkapp,0,2021-07-05 12:46:18
"yikes according to a book I'm reading by renowned psychologist haidt, our happiness is genetically set (baring trauma, adversity); the grind won't make us feel more or less fulfilled

time to go live with in nature with the ferrets. and by nature I mean the cash4golds we'll thief https://t.co/sb5dwysyAB",31,2021-07-05 11:27:03
"RT @thebooktwthief: Hii! I'm new to booktwt and looking for moots!

If you love:

the book thief
the outlander series
poetry in general 
ev…",0,2021-07-05 11:14:50
"At this weekend, I plan to watch Crime Action &amp; Adventure type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Historical Art-twon because this weekend plan also has  The Beatles s songs. In the end, I will go to Italy at noon.",0,2021-07-05 11:11:49
"We're so thrilled to be welcoming our friends from St Hugh's Primary to the park today to help us trial our Outdoor Summer Storytrail!
In collaboration with @WalkerBooksUK it's based on @alastair_ch &amp; Jez Tuya's wonderful book The Prince and the Witch and the Thief and the Bears https://t.co/ZtgrWbgm4v",5,2021-07-05 11:00:43
personally i think the world would be better if we put book recommendations in the middle of every tweet. Percy Jackson: The Lightning Thief.  It would make twitter a better place to be. Also your school puts children in isolation for their parents not being able to pay for lunch https://t.co/ij5m5NWGAd,2,2021-07-05 10:58:39
"At this weekend, I plan to watch Action Sci-Fi &amp; Fantasy type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Historical Black because this weekend plan also has Black Sabbath s songs. In the end, I will go to The Cinque Terre at noon.",1,2021-07-05 10:53:28
Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/maAiVWujXz,0,2021-07-05 10:45:06
"At this weekend, I plan to watch Sports &amp; Fitness type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to The Cure and I called my weekend plan Indie travel-In-the-air because this weekend plan also has World¡¯s Tallest Glass Bottomed Bridge in the morning.",0,2021-07-05 10:44:44
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-05 10:42:43
The Book Thief (Markus Zusak) https://t.co/rF4o1P75Hp,0,2021-07-05 10:25:29
"At this weekend, I plan to watch Classic Comedies type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to The Stone Roses and I called my weekend plan British Rock Youth because this weekend plan also has Disney Theme Park at night.",0,2021-07-05 09:55:35
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-05 09:53:42
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-05 09:10:45
"At this weekend, I plan to watch Action &amp; Adventure type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Slipknot and I called my weekend plan Industrial In-the-air because this weekend plan also has Peruvian sky lodges and hanging hotels at night.",0,2021-07-05 08:42:10
"At this weekend, I plan to watch Deep Sea Horror type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to The Fin and I called my weekend plan Psychedelic Greece because this weekend plan also has Santorini at night.",0,2021-07-05 08:27:56
"Prometheus, thief of light, giver of light, bound by the gods, must have been a book.",1,2021-07-05 08:17:35
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 08:00:34
"About the Book
What do you get when you mix a novice wizard, a reckless warrior, a sharp-tongued thief, &amp; a saintly cleric? Swords, sorcery, &amp; sarcasm.
Glolindir thought he knew all about magic until he came face to face with his very first monster.

https://t.co/VsUh9PbsyN https://t.co/L16ManQcRE",0,2021-07-05 07:23:47
"At this weekend, I plan to watch Classic Sci-Fi &amp; Fantasy type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Fantasy Jude because this weekend plan also has The Beatles s songs. In the end, I will go to The Cinque Terre in the evening.",1,2021-07-05 07:02:23
@TomKissinger @KZambon Why do you think you know more about LFL then LFL does? They literally use the term book thief on their website when talking about this https://t.co/8xzgRQHuDF,0,2021-07-05 06:55:54
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-05 06:42:44
"RT @umina_wisdom: @shadrachRICH @blackbridgemove @DeleFarotimi The Holy book admonishes your political class not to steal, yet they steal w…",0,2021-07-05 06:31:38
the book thief me sigue doliendo. meses después de terminarlo🤍,0,2021-07-05 06:18:54
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-05 06:01:45
"RT @S4TURNWY: hii i’m new to #booktwt 😅 let’s be friends ! &lt;3 

here are some of my fave books/series: 
- acotar 
- soc duology
- the selec…",0,2021-07-05 05:50:11
"RT @BBMorgan_W: @jonathan_t19 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown…",0,2021-07-05 05:35:09
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-05 05:32:07
"RT @LeannMRettell: @blink69e @JohnnAEscobar Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the h…",0,2021-07-05 05:12:50
"buku halo ada yang pre❤ the book thief - markus zusak? Drop sama harganya ya, terima kasih",0,2021-07-05 05:05:00
RT @Imamofpeace: The temple in Jerusalem and its surroundings belong to Solomon and the Jewish Nation. I’m not concerned with what the Tora…,0,2021-07-05 05:01:11
"RT @TheCabbagetroll: “Overall, this was a really great, fun, well-written story. I don't read a lot in the young adult genre but I will def…",0,2021-07-05 04:49:01
@0USEAMAR the lunar chronicles by marissa meyer and the infernal devices by cassandra clare are my fav series of all time and the book thief by markus zusak if you want a good cry,1,2021-07-05 04:48:26
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 04:44:58
"@laurennkkim Gone With The Wind, East of Eden, Scarlet Letter, The Great Gatsby, at least one comedy and one tragedy by Shakespeare, The Color Purple, In Cold Blood, Ava’s Man, The Sound and the Fury, Bastard Out Of Carolina, The Kite Runner, The Book Thief",5,2021-07-05 04:37:38
"The book thief, desert flower,  city of men and train to busan all movies I’d recommend",1,2021-07-05 04:13:48
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 04:09:02
"@blink69e @JohnnAEscobar Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out the most dangerous dreams before they can take root and turn us into monsters. https://t.co/nsCcSqoTyK #ebooks #books #kindleunlimited #urbanfantasy @LRettell",2,2021-07-05 04:02:33
"RT @BBMorgan_W: @GraceElBu Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown pr…",0,2021-07-05 04:01:59
"@GraceElBu Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",2,2021-07-05 03:51:57
"11% done with The Book Thief, by Markus Zusak https://t.co/hDNUxGqMgl",3,2021-07-05 03:27:52
"RT @BBMorgan_W: @dmtoft Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown princ…",0,2021-07-05 03:24:45
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-05 03:22:49
"RT @BBMorgan_W: @dmtoft Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown princ…",0,2021-07-05 03:19:07
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/7CEySyABBb,2,2021-07-05 03:17:11
"RT @southsagbooks: Thanks @ADT for installing our new HD camera system just in time to catch this book thief.  A first edition copy of ""In…",0,2021-07-05 03:15:56
@keensclarke YESSS THE BOOK THIEF THATS MY FAVORITE BOOK,1,2021-07-05 03:15:05
"Thanks @ADT for installing our new HD camera system just in time to catch this book thief.  A first edition copy of ""In Cold Blood"" was stolen from Southampton Books today at 2:52PM.  Please contact the Southampton Village Police at (631) 283-0056.  @MayorJesse @SouthamptonPres https://t.co/eXXwJK1aMB",3,2021-07-05 03:11:25
"the book thief
the night circus 
black moon by l.a weatherly https://t.co/Nl9lK70Ncg",2,2021-07-05 03:08:45
"@MrDenmore The Book Thief is the best I have heard.
A Spy Among Friends is non-fiction, but also excellent and Kim Philiby may as well  have been fictional",0,2021-07-05 02:49:19
the only book that has made me cry (other than the book thief lmfao),1,2021-07-05 02:30:04
"Percy Jackson and the Lightning Thief was really some fucking FIREEEEE. 

I’m hype to start Book 2: Sea of Monsters when I get home",0,2021-07-05 02:28:47
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-05 02:21:48
RT @CreamyOfficial: A fanmade S1 poster that I made! It's based on the  villains we already know of. I had to fix something on this since o…,0,2021-07-05 02:21:14
Cyber-Thief Invention (Part 1) is the highest selling book since Charlotte's Web!,0,2021-07-05 02:10:59
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-05 01:52:00
"@iKON_stats The book thief

iKON ON AND CHILL
@YG_iKONIC #iKON #아이콘",0,2021-07-05 01:24:58
"@iKON_stats The Book Thief

iKON ON AND CHILL
@YG_iKONIC #iKON #아이콘",0,2021-07-05 01:20:03
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-05 01:16:45
"@Crash_Shadow_ Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-05 01:10:16
"@GavinGeddes7 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-05 01:08:21
i’m reading the book thief and it’s so fucking sad,0,2021-07-05 00:44:56
"@jonathan_t19 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",1,2021-07-05 00:44:11
"@subenglishfess_ relative pronoun ya

who = khusus org
i meet the girl who wears red shoes

which = ke bnda atau org
the book which i bought ysterday is my favourite

whose = kepemilikan
the man whose hair blonde is the thief.
(laki2 yg rambutnya pirang adlh pncuri)
*abis whose lgsg kata benda",1,2021-07-05 00:43:39
"@Rampai80544953 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-05 00:16:30
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-05 00:11:05
"Check out my book - 'The Trilogy: A Diary, A Thief &amp; A Secret' - on #BookBuzzr - https://t.co/8jI6PqaqbJ",0,2021-07-05 00:00:10
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-04 23:42:44
"@Gender_Thief having read the book,,, i don't think he cares about that stuff",1,2021-07-04 23:32:17
"RT @S4TURNWY: hii i’m new to #booktwt 😅 let’s be friends ! &lt;3 

here are some of my fave books/series: 
- acotar 
- soc duology
- the selec…",0,2021-07-04 22:54:45
RT @AngieDokos: Smorgasbord Book Reviews Rewind -  #Thriller #Sci-fi- The Hitman and the Thief by Richard Dee https://t.co/8tgbMO6N2e via @…,0,2021-07-04 22:47:44
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-04 22:01:04
"@jennieferwrites Really, really good. Tight, captivating, haunting &amp; a thief of your time 'til you finish the last page. AND, it'll stay w/ you for a long time.
https://t.co/Szp2Lloi2Y",0,2021-07-04 21:53:16
"RT @BBMorgan_W: @AuthorJDumas Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown…",0,2021-07-04 21:50:28
"At this weekend, I plan to watch Sports Documentaries type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Nirvana and I called my weekend plan Rock Greece because this weekend plan also has Santorini in the evening.",0,2021-07-04 21:35:25
I’m cultivating a terror related reading list that does not include the dimmons book… so far it’s just Du bon usage des étoiles (Dominique Fortier) and The thief’s Journal (Jean Genet). Anyone have any suggestions?,2,2021-07-04 21:10:43
"I'm listening to The Book Thief by Markus Zusak, narrated by Allan Corduner on my Audible app. Try Audible and get it here: https://t.co/iNp81XeaIv https://t.co/j62Yj1Flcw",0,2021-07-04 20:49:29
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/meVl7IKyou,0,2021-07-04 20:41:25
also alison from teen wolf n Liesel Meminger from the book thief there r more i think https://t.co/3fVb6VR7ep,0,2021-07-04 20:27:50
"RT @TheCabbagetroll: “Overall, this was a really great, fun, well-written story. I don't read a lot in the young adult genre but I will def…",0,2021-07-04 20:22:06
"“Overall, this was a really great, fun, well-written story. I don't read a lot in the young adult genre but I will definitely be looking forward to the next book in this series.” —⭐️⭐️⭐️⭐️⭐️ review on https://t.co/JDPR81yW6E

Don’t like YA? No problem!

https://t.co/kzWaosufKj https://t.co/riYOgBgiu6",9,2021-07-04 20:17:58
"@Buehlmeister thank god I had Blacktongue Thief to fill my head before Abercrombie in September because WOW what a read! Amazing book, man. Finished up the last page and promptly ordered the rest of your works. Fantastic job 👏",2,2021-07-04 19:47:09
"The owners of the book would seem to be Emz, Mortis or Frank, but the thief is female, and Emz is listed as one of the scapegoats in part 5. So who else could live in the house and own the book? Whoever they are, they could have left the note in part 3 saying...",0,2021-07-04 19:22:32
"Jessie stole the trophy. In part 2, the hand we can see reflected is small, and reaching upwards, suggesting they are short. Then in part 5, the thief is referred to as 'the girl.' Then, it says part of their plan was to give her the 'how to be evil' book, which is in part 3.",0,2021-07-04 19:22:32
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-04 19:12:28
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-04 18:50:10
"Fact of the day 34: sometimes, Brandon prince reads the book “The Book Thief”",0,2021-07-04 18:49:45
"@AlessyBil Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-04 18:37:38
"practice of Rosa Hubermann from ""The Book Thief"", i really like this book &lt;3

#art #drawing #sketch #thebookthief #fanart #ilustration #artwork #characterdesign https://t.co/sPHWWBgs7r",1,2021-07-04 18:34:06
"@dadwithoutadad Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-04 18:32:04
"Fellow viber, try adding chana masala, The Book Thief and Johnny Cash into your daily routine today. BONUS: Set Walking On Sunshine as your alarm ringtone! 10/10 recommend",0,2021-07-04 18:30:47
@honeybiblio the book thief,2,2021-07-04 18:28:27
"RT @PeaceLoveComics: The colors throughout were some of the best I've ever seen in a comic, no lie. Whether it was because of a change of s…",0,2021-07-04 18:15:21
@MNTOY2020 May I borrow The Book Thief? I returned it before I finished reading it.,0,2021-07-04 18:14:06
"@authorizedfix I also love The Book Thief 🥺💕 Kaso waley ako copy pa, nanghiram lang ako sa univ library 😅 Same, it's why I also love Jenny Jinya's Death comics 😊 Interesting you POV ni Death in stories 

Eto yung book ng side stories ng In 27 Days hehe https://t.co/i49Owf2t9S",0,2021-07-04 17:57:16
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/bbF8BuvlIN,1,2021-07-04 17:49:53
"@AuthorJDumas Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",1,2021-07-04 17:45:34
"@bookpreneur Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-04 17:45:08
@wynkenhimself The Book Thief,1,2021-07-04 17:44:46
"We know we're not supposed to judge a book by its cover, but we're going to judge this wine by its name because it's pretty awesome. 

Savage Wines' The Thief at Night is a delicious blend of Grenache, Syrah and Cinsault.

Cheers!

🍷

#creedsTo #cree… https://t.co/JAdDn2Lvh4 https://t.co/nFfZB7UqyE",0,2021-07-04 17:44:36
Holocaust in children’s Literature in the Novel – The Book Thief https://t.co/hmht5FqOx2,0,2021-07-04 17:44:12
"@Poetryman551 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",2,2021-07-04 17:42:57
RT @scowcroft_sr: It is with great sadness l hear that ny friend 😢Mark.T.Jones has passed away after his long illness. He was such a specia…,0,2021-07-04 17:32:58
"RT @BBMorgan_W: @ikegwu_author Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crow…",0,2021-07-04 17:32:49
"@imissudude1 @dslack @thattwinknulla @jorjainthefence @mannyfidel @forestnthelakes This is a hopelessly naive take, especially with police. They have acted and inspired action on far less than a tweet calling something theft, which they seemingly realized when they walked it back. People still calling the free book taker(s) a thief proves this",0,2021-07-04 17:26:13
"@ikegwu_author Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",1,2021-07-04 17:21:35
@faerszn ive read the book thief but not homegoing so ill check that out thank u !,1,2021-07-04 17:17:12
"@EloualiSabrine Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life:posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-04 17:16:22
"RT @BBMorgan_W: @dmtoft Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown princ…",0,2021-07-04 17:13:26
"@dmtoft Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",4,2021-07-04 17:12:27
"@shadrachRICH @blackbridgemove @DeleFarotimi The Holy book admonishes your political class not to steal, yet they steal with such reckless abandon... Imagine your society without the Holy book ? Agreed the white stole from us, but the average African politician is a potential thief stealing at any given opportunity.",2,2021-07-04 17:07:22
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 17:06:48
"@linamoon781 - Song of Achilles 
- Circe (beides von Madeline Miller)
- Girl, Woman, Other
- The Book Thief 

Kann dir alle sehr empfehlen 👀",1,2021-07-04 17:03:52
"@CrabbyStewie I swear people have run out of things to bitch about and have to do this crazy shit for attention 🙃 I mean , hello, what if the book thief *gasp* comes back after making their $3 selling them books. WHAT THEN?!  🤡",1,2021-07-04 16:57:26
"It is with great sadness l hear that ny friend 😢Mark.T.Jones has passed away after his long illness. He was such a special friend to me during my recent illness.We used to tweet twice a day.His book ""Dismas, the Penitent Thief"" is such a beautiful book.He was an amazing man.🙏",14,2021-07-04 16:52:20
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 16:52:18
"@AnnieGoold You must have loved sciences, stealing my chemistry book would guarantee poor performance to the thief😂",1,2021-07-04 16:46:10
"@Rampai80544953 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-04 16:45:53
"RT @ThatsMatthan: @jazzelkilit Robert Morris in his book The Blessed Life rightly says, ""tithe belongs to God"" and we are returning what be…",0,2021-07-04 16:20:42
off to finish reading the book thief⚡️ koonight everyone&lt;333,0,2021-07-04 16:13:54
"@liveactionsuki Luna, aristotle and dante discover the secrets of the universe, the book thief, one of us is lying, the sun is also a star,  trevor noah’s book (i forgot the name)
clap when you land, you should see me in a crown and tweet cute",1,2021-07-04 16:12:43
"RT @Adem_2063: #shortstories
 The young woman was reading her book excitedly. She was not aware of anything. She first noticed the man sitt…",0,2021-07-04 15:41:41
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 15:37:58
"i have bought the book thief, sapiens and on earth we’re briefly gorgeous today🥰🥰🥰🥰🥰",0,2021-07-04 15:30:30
"@jazzelkilit Robert Morris in his book The Blessed Life rightly says, ""tithe belongs to God"" and we are returning what belongs to God. It's not ours. His test for a potential guy who'd marry his daughter was the tithe record because he wasn't going to allow his daughter to marry a thief.",3,2021-07-04 15:28:38
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-04 15:25:52
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-04 15:10:45
"The kiss thief ✨3 (April) 

Wtf??? Listen the first half of the book was good but i hated the second half. Also all the characters suck except for Angelo. The mc only personality is being a virgin. https://t.co/7QGmi22IoC",0,2021-07-04 14:38:53
"RT @LeannMRettell: @A_DiAngelo @AuthorJMills Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the…",0,2021-07-04 14:37:38
"@A_DiAngelo @AuthorJMills Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out the most dangerous dreams before they can take root and turn us into monsters. https://t.co/nsCcSq7iHc #ebooks #books #kindleunlimited #urbanfantasy @LRettell",1,2021-07-04 14:36:35
@dragonwriterca The Book Thief maybe - Such an incredible book &lt;3,3,2021-07-04 14:29:35
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 14:26:55
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-04 14:10:45
"Works Of Me In A Movie That Is Nice Oh, It's Cunishable! 61 Duel's Fine Drinking Book 2 Thief Woman Does Become The Injured",0,2021-07-04 14:02:40
"I read seven books in June &amp; here are my ratings:

All the Light We Cannot See - 4/5

The Book Thief - 5/5

The Guest List - 3.5/5

The Last True Poets of the Sea - 3/5

The House in the Cerulean Sea - 5/5

The Passage - 3/5

The Seven Husbands of Evelyn Hugo - 6/5

#BookTwitter",1,2021-07-04 14:00:46
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/gtVG9rrVja,1,2021-07-04 13:58:42
Sarel entered a ruined temple in Corvan looking for a sacred book. Only Fate knew what awaited the wise thief there...,0,2021-07-04 13:49:18
"Came back to Twitter after learning about exciting Muslamic book news!! These all seems amazing, coming 2022 iA!

As Long as the Lemon Trees Grow @thelemonwitch_ 

The Stardust Thief @chelsabdullah 

Daevabad anthology @SAChakrabooks 

Love from Mecca to Medina @SajidahWrites",6,2021-07-04 13:48:14
@D_Sodom the lightning thief? its a bit of a kids book but you might like it if you try it,0,2021-07-04 13:44:27
"When I recollect her, I see a long list of colors, but it’s the three in which I saw her in the flesh that resonate the most. 
-the book thief by Markus Zusak",0,2021-07-04 13:41:51
"Snowflakes of ash fell so lovelily you were tempted to stretch out your tongue to catch them, taste them. Only, they would have scorched your lips. They would have cooked your mouth.
-the book thief by Markus Zusak",0,2021-07-04 13:37:34
When reading The Book Thief I just imagined Death as Mr Littlepot,4,2021-07-04 13:36:03
@Zipcar Ridiculous statement...they are other car rentals company here in the NYC AREA that are way cheaper then you guys I just didn’t get to book on time. What you guys are charging for 1 day is ridiculous $469.00 dollars for 24 hours you guys lost a customer. Bye thief’s🤘🏾,0,2021-07-04 13:34:43
Rahuli says 'Modi is thief' BUT as if tracing 'Who says no #freespeech in USSR. From #Kremlin's top U can scream against #Nixon' Indian SC feted #UrbanNaxal's '#Modi is suppressing free speech' or #'emergency'  Is SC harming #India  https://t.co/8B9TAQMoK3 https://t.co/eDG7SEF3i6,0,2021-07-04 13:24:03
"❄️💖 Cool off from summer's heat! ❄️💖

The storm sweeps in like a thief in the night.... 

❄️from #Bestselling #Author Vicki Hinze
💖 Deep Freeze: Stormwatch, Book 2 
🔊 #AUDIBLE #AUDIOBOOK https://t.co/zAWnVag0EU
📱 Kindle Unlimited https://t.co/8mXD8tJ7fd

@vickihinze https://t.co/CHQk0Xb5St",0,2021-07-04 13:16:02
"@JiminlyYours Omg I can't believe I forgot to recommend this but the queen's thief series by Megan Whalen Turner is one of my all time favorite book series, especially books 2 and 3!",1,2021-07-04 13:14:35
"@Lord_Orpheo - Lord of the Rings + The Hobbit Book Box Set
- Count of Monte Cristo
- The Book Thief",1,2021-07-04 13:12:14
"At this weekend, I plan to watch Gay &amp; Lesbian and I called my weekend plan Rainbow's &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to One direction s songs. In the end, I will go to Snake Island at night.",0,2021-07-04 13:11:38
"my one saving grace is distraction. It keeps me sane. It helps me cope.
-the book thief by Markus Zusak",1,2021-07-04 13:06:16
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-04 13:01:01
"RT @hirosemaryhello: re-read Laura Dean cover to cover for the first time since it came out two years ago, and even though I normally strug…",0,2021-07-04 12:50:45
"@sanazarar Kch books to chori krky bhej dyn🥺 then I'll write a novel on you "" The book thief """,0,2021-07-04 12:46:07
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-04 12:18:04
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-04 12:10:50
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 11:34:00
"@MNTOY2020 So, you caught Hooyo in your room with some books titled: “the Invisible Life of…” “Book Thief”. 😜
Bless her heart. She looks fabulous. 🙏🏿",1,2021-07-04 11:27:36
@beenDulce The book thief has reformed and changed her ways. Tbh that’s really cool that y’all have a Little Library.,0,2021-07-04 11:13:50
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 11:10:25
