tweets,likes,time
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 16:33:08
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:29:51
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:21:51
"Movies/Tv Series/Books/Actors etc
･Harry Potter
･Doctor Who
･Merlin
･Sherlock
･Johnny Depp
･Picture of Dorian Gray
･the Phantom of the Opera
･Percy Jackson (books) 
･Tim Burton movies
･MCU
･The Umbrella Academy 
･The Crow https://t.co/PO0GsLSxuB",0,2021-07-07 16:16:31
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 16:10:19
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 15:59:11
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:54:23
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 15:48:58
"On page 91 of 256 of The Picture Of Dorian Gray, by Oscar Wilde https://t.co/u81BPp1oSO",1,2021-07-07 15:45:18
RT @blakandblack: @pvcannon @annaclarity1 @CapesJoy @Grumpyoldwombat @eurimbla13 @JennyPineapple2 @kate_eviva @MondayIdas @WgarNews @WhteRb…,0,2021-07-07 15:44:47
i bought “the picture of dorian gray” bc of velvetoscar and “young and beautiful” and “gods and monsters”,0,2021-07-07 15:44:41
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:43:46
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 15:40:07
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:31:22
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:22:25
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 15:14:33
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:13:30
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 15:10:10
my brother was looking at my books and of all the books that caught his interest enough to start reading it he picked up the picture pf dorian gray PLS STOP,0,2021-07-07 15:04:52
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:57:24
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:54:55
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:52:06
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:50:08
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:47:00
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:46:33
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:42:29
THE WAR CRIMINAL'S 'PICTURE OF DORIAN GRAY'? https://t.co/d763hFZiba,0,2021-07-07 14:42:16
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 14:42:12
RT @ladyoforien: “Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be af…,0,2021-07-07 14:36:31
"“Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be afraid of nothing.”
― Oscar Wilde, The Picture of Dorian Gray",104,2021-07-07 14:33:43
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:29:58
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:26:36
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 14:25:42
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:23:36
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 14:18:44
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 13:58:08
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 13:56:57
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 13:48:34
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 13:43:12
"Dorian Gray glanced at the picture, and suddenly an uncontrollable feeling of hatred for Basil Hallward came over him, as though it had been suggested to him by the image on the canvas, whispered into his ear by those grinning lips.",0,2021-07-07 13:35:21
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",0,2021-07-07 12:46:38
"RT @gothficbot: Experience was of no ethical value. It was merely the name men gave to their mistakes.

The Picture of Dorian Gray, Oscar W…",0,2021-07-07 12:42:55
"Experience was of no ethical value. It was merely the name men gave to their mistakes.

The Picture of Dorian Gray, Oscar Wilde",27,2021-07-07 12:41:23
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:24:11
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:21:17
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:20:54
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 12:20:43
@ocjamesevans the picture of dorian gray and slytherin,1,2021-07-07 12:06:12
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 11:51:20
"RT @ThereseTaylor12: 'Gray was a creature of ""polished reserve"". There are many references in memoirs of the period to his mask-like counte…",0,2021-07-07 11:46:44
"I remembered that I read The Picture of Dorian Gray my senior year of HS and INSTANTLY I knew that was the blueprint for the """"gay recruiter"""" trope I've shouldered ever since",2,2021-07-07 11:41:41
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-07 11:39:24
@IICARUSW4LLS YES LET US KNOW YOUR THOUGHTS WHILE YOU READ or after I suppose also on the picture of Dorian Gray absolutely ADORE it,1,2021-07-07 11:31:05
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 10:23:28
"RT @GreyXyla: ""What of Art?
-It is a malady.
--Love?
-An Illusion.
--Religion?
-The fashionable substitute for Belief.
--You are a sceptic.…",0,2021-07-07 10:01:03
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 10:00:48
"""What of Art?
-It is a malady.
--Love?
-An Illusion.
--Religion?
-The fashionable substitute for Belief.
--You are a sceptic.
-Never! Scepticism is the beginning of Faith.
--What are you?
-To define is to limit.

Oscar Wilde , The Picture of Dorian Gray

#WyrdWednesday 🐍 https://t.co/5lxNxMPJMR",26,2021-07-07 09:56:51
"RT @victorianclare: @drbeard79 I re-read everything every year for teaching! Of those, I am always delighted to revisit: Frankenstein, The…",0,2021-07-07 09:53:21
"@drbeard79 I re-read everything every year for teaching! Of those, I am always delighted to revisit: Frankenstein, The Talented Mr Ripley, Rebecca, A Rage in Harlem, The Maltese Falcon, The Picture of Dorian Gray ( I would guess the latter is the book I have re-read most in life)",6,2021-07-07 09:53:03
"@PunkyKubrick Oh, it's The Picture of Dorian Gray. One of the few books I've ever read more than once (possibly the only one I've read more than twice). Recommend it to everyone!",1,2021-07-07 09:43:20
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 09:39:13
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 09:36:07
"RT @ThereseTaylor12: 'Gray was a creature of ""polished reserve"". There are many references in memoirs of the period to his mask-like counte…",0,2021-07-07 09:35:08
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-07 09:26:38
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 09:23:50
RT @lorraineelizab6: #Otd 2000: An Post @Postvox officially launched a set of 4 30p postage #stamps in honour of poet &amp; playwright #OscarWi…,0,2021-07-07 09:20:40
"'Gray was a creature of ""polished reserve"". There are many references in memoirs of the period to his mask-like countenance, his enigmatic, heavy-lidded Mona Lisa eyes. ...' The man who inspired Picture of Dorian Gray later became a priest. #WyrdWednesday https://t.co/mMJuyUKNZ9 https://t.co/BV9sjOwlL8",18,2021-07-07 09:18:52
RT @lorraineelizab6: #Otd 2000: An Post @Postvox officially launched a set of 4 30p postage #stamps in honour of poet &amp; playwright #OscarWi…,0,2021-07-07 09:06:41
"RT @xoxoItsNotDan: “Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Osca…",0,2021-07-07 09:06:08
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 09:04:53
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 09:04:39
"“Fin de siêcle,” murmured Lord Henry.
“Fin du globe,” answered his hostess.     
   – 'The Picture of Dorian Gray', Oscar Wilde (1890)

Perhaps the most iconic fin-de-siècle decadent fiction, reimagined in various books, films and plays. Which is your favourite? #WyrdWednesday https://t.co/xrudlJbeGn",36,2021-07-07 09:04:21
RT @DowntownKeiraB: The first book that really took my breathe away and made me understand the nuances and reaches with literature was The…,0,2021-07-07 08:59:00
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 08:55:33
"The first book that really took my breathe away and made me understand the nuances and reaches with literature was The Picture of Dorian Gray by Oscar Wilde, it will always stick with me, that vivid moment of realisation in the school library https://t.co/6bklf7nI0b",4,2021-07-07 08:55:05
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 08:51:26
"RT @agothiccookbook: #WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate th…",0,2021-07-07 08:50:45
RT @lorraineelizab6: #Otd 2000: An Post @Postvox officially launched a set of 4 30p postage #stamps in honour of poet &amp; playwright #OscarWi…,0,2021-07-07 08:49:13
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 08:47:37
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 08:40:46
Depicted above: the title card of the original 1891 print of The Picture of Dorian Gray &amp; Ivan Albright's Dorian Gray painting.,3,2021-07-07 08:34:54
"#WyrdWednesday

""I don't want to be at the mercy of my emotions. I want to use them, to enjoy them, and to dominate them.""

The Picture of Dorian Gray, Oscar Wilde

(And a picture of Oscar Wilde, not, as far as we know, by Dorian Gray 👇) https://t.co/RSzy5iScGC",44,2021-07-07 08:30:48
"@wikivictorian Oscar Wilde  maybe getting inspired to write ""The Picture of Dorian Gray"".",0,2021-07-07 08:21:42
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 08:21:39
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-07 08:19:19
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 08:18:11
"RT @DeeringRachel: “I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow B…",0,2021-07-07 07:15:48
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 07:10:56
"""You will always be fond of me. I represent to you all the sins you never had the courage to commit.""
— Oscar Wilde, The Picture of Dorian Gray
 https://t.co/iiFvNnaCSJ",0,2021-07-07 07:08:41
"“I have one aim—the grotesque. If I am not grotesque, I am nothing."" 

Aubrey Beardsley. Art editor also of The Yellow Book - which appears in The Picture of Dorian Gray as a publication that influences Dorian. #WyrdWednesday https://t.co/qSKd5FEzk1",103,2021-07-07 07:08:28
why is no one talking about orlando like the picture of dorian gray everyone is like it’s the gay book and it is like IS. but orlando is like the gay and trans and gnc book like it’s WILD,1,2021-07-07 07:05:31
@neilhdg The picture of Dorian Gray,0,2021-07-07 06:59:51
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 06:56:16
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 05:48:04
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 05:33:07
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 05:30:48
"RT @TimGurung: #793  ""England is the native land of hypocrites"" - Oscar Wilde/ The Picture of Dorian Gray",0,2021-07-07 05:18:15
Ok 12 hr plane flight in 10 days... I haven't been on a plane in so long maybe i can read The Picture of Dorian Gray since i wobt have internet or whatever,3,2021-07-07 05:01:50
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 04:41:31
Amigos lo logre termine the picture of Dorian gray sun morir en el intento alch,0,2021-07-07 04:05:08
"""""The Picture of Dorian Gray"" and Immorality"" by @vocal_creators https://t.co/xrXzwwve0i",0,2021-07-07 04:03:43
"The picture of Dorian gray - Oscar Wilde
☆ ☆",0,2021-07-07 03:58:34
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 03:46:34
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 03:46:07
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 03:42:41
"“Every portrait that is painted with feeling is a portrait of the artist, not of the sitter.”
― Oscar Wilde, The Picture of Dorian Gray
#PainterOfTheNight #paint3d #art #ArtistoftheSummer #poetrycommunity #photography #like4like #loveit https://t.co/K93H391Xkk",0,2021-07-07 02:46:01
"#793  ""England is the native land of hypocrites"" - Oscar Wilde/ The Picture of Dorian Gray",4,2021-07-07 02:43:35
the uncensored picture of dorian gray by oscar wilde https://t.co/D8PjD4G643,0,2021-07-07 02:42:24
"The Picture of Dorian Gray à seulement 7,50 € https://t.co/GBAmNmQvy8 #promo https://t.co/vRmcMApbgh",0,2021-07-07 01:59:35
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",0,2021-07-07 01:43:32
"*unpacking our books* 
mine: “The Picture of Dorian Gray”, all of Adichie’s works, Of Grammatology, etc.
Mark’s: https://t.co/fQCCsF2kDq",1,2021-07-07 01:36:44
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 01:32:35
"@maksymgiza @AsexualCorpse @steelballrunner It could also be a reference to The Picture of Dorian Gray, as the painter Basil has a very closeted adoration for Dorian, which parallels Tetsugoro and Sumio's relationship.",1,2021-07-07 01:12:21
"""Nowadays people know the price of everything and the value of nothing.""
— Oscar Wilde, The Picture of Dorian Gray
 https://t.co/TqJxfIIBqQ",0,2021-07-07 01:09:09
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 00:58:41
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 00:50:58
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 00:46:19
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 00:37:37
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 00:36:28
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-07 00:36:14
"“The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things it has forbidden to itself, with desire for what its monstrous laws have made monstrous and unlawful.”

― Oscar Wilde, The Picture of Dorian Gray",19,2021-07-07 00:35:48
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",0,2021-07-07 00:31:04
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",2,2021-07-07 00:30:58
"RT @gothficbot: ""The books that the world calls immoral are books that show the world its own shame.""

The Picture of Dorian Gray, Oscar Wi…",0,2021-07-07 00:29:23
"@tedcruz For Ted Cruz, ANY attention, even if negative, will suffice.

As Oscar Wilde duly noted:

""There is only one thing in the world worse than being talked about, and that is not being talked about.

- Oscar Wilde, The Picture of Dorian Gray",2,2021-07-07 00:25:33
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-07 00:22:47
"RT @gothficbot: ""The books that the world calls immoral are books that show the world its own shame.""

The Picture of Dorian Gray, Oscar Wi…",0,2021-07-07 00:00:28
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 23:59:16
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 23:40:24
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 23:26:59
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:55:51
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:45:41
The Picture of Dorian Gray makes No Sense and you are all afraid to say it because it is old and acclaimed how can the man never age why does he hide the painting it's just not realistic.,3,2021-07-06 22:32:31
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:11:58
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:10:51
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:05:08
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 22:02:20
"The Picture of Dorian Gray by Oscar Wilde (1890) https://t.co/tv3NDkYqL8
#epicfantasy",0,2021-07-06 22:00:32
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 21:59:16
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 21:58:45
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 21:23:27
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 21:23:05
"I'm currently reading ""The Picture of Dorian Gray"" by Oscar Wilde and I feel so sophisticated ✨and the writing is top tier✨✨✨",3,2021-07-06 21:06:00
"“behind every exquisite thing that existed, there was something tragic” the picture of dorian gray or “He is half of my soul, as the poets say.” the song of achilles i know that one is basic but it’s so fucking good https://t.co/9jv6qRiYd8",1,2021-07-06 21:02:36
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 20:45:19
@seldonscott The twitter profile picture of Dorian Gray,1,2021-07-06 20:40:05
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 20:35:45
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 20:24:36
@gaymorality I’ve heard about the picture of Dorian gray recently! What’s it about?!!,0,2021-07-06 20:23:44
"@OnlyACabbage Okay, but I showed mum &amp; the first thing she did was google a picture of Dorian Gray to show me how you look the same as him (which you do) and he was famous for being perfect looking so whatever.",1,2021-07-06 20:19:38
@jessesingal The Picture of Dorian Gray?  Henry Wotton?,0,2021-07-06 20:05:57
"estou lendo ""The Picture Of Dorian Gray"" https://t.co/Xi6l7VA1Uw #skoob",2,2021-07-06 19:44:47
"@Griff757 The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh8d89I",0,2021-07-06 19:43:26
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 19:43:09
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 19:40:18
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 19:31:38
the picture of dorian gray by oscar wilde 4/5 https://t.co/QXvQAt1VeC,0,2021-07-06 19:09:45
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 18:18:20
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 18:14:15
"RT @Cursive72422030: ""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""
Oscar Wilde, ""The Pictur…",0,2021-07-06 18:07:34
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 17:40:38
@LOUISSOFT91 The picture of Dorian Gray ( you do not want to miss this one),0,2021-07-06 17:37:34
Reading The Picture Of Dorian Gray and I am speechless???! https://t.co/W4bx9PXjC0,7,2021-07-06 17:05:37
"RT @theiaisos: When we are happy,
we are always good...

Oscar Wilde
The Picture of Dorian Gray

.
Zucchero, Volo
https://t.co/8Bre5micI8…",0,2021-07-06 16:45:02
ALSO THE PICTURE OF DORIAN GRAY.,2,2021-07-06 16:38:03
"I now have Don Quixote (which I already started), Crime and Punishment, The Picture of Dorian Gray, 1984, and the first two Stormlight volumes in my possession and they really look promising.",5,2021-07-06 16:37:48
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 16:18:20
"@mannyszn_ Thinking fast and slow 
The picture of Dorian Gray 

Midnight prince 
https://t.co/Q0UrxAWzBn",0,2021-07-06 15:27:34
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 15:20:01
"RT @BooksStoryline: Ten great lines from novels. “The curves of your lips rewrite history.” —Oscar Wilde, The Picture of Dorian Gray. “I to…",0,2021-07-06 15:11:31
"@AuthorLMurphy I'm really open. Just finished the midnight library, before that it was animal farm and picture of Dorian gray",0,2021-07-06 15:08:35
"1. The picture of Dorian Gray
2. Genghis Khan and the making of the Modern World
3. Osmans Dream
4. Long walk to Freedom https://t.co/8qdKrZwFex",5,2021-07-06 14:44:12
@literarybase The Picture of Dorian Gray,0,2021-07-06 14:41:12
RT @4ngelocouture: my villain origin story is gonna be all the covers of the picture of dorian gray with the most ugly and off putting men…,0,2021-07-06 14:25:06
RT @4ngelocouture: my villain origin story is gonna be all the covers of the picture of dorian gray with the most ugly and off putting men…,0,2021-07-06 14:18:39
"RT @gothficbot: ""The books that the world calls immoral are books that show the world its own shame.""

The Picture of Dorian Gray, Oscar Wi…",0,2021-07-06 14:03:47
"RT @gothficbot: ""The books that the world calls immoral are books that show the world its own shame.""

The Picture of Dorian Gray, Oscar Wi…",0,2021-07-06 13:56:25
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 13:41:45
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 13:36:06
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 13:35:39
"RT @ganseylalablue: so my copy of the picture of Dorian Gray had a ugly ass cover so I decided to paint something over it, it's not great b…",0,2021-07-06 13:34:01
"@ultjoel thank you 😏😏 the picture of dorian gray, frankenstein, jane eyre and misery &lt;3",1,2021-07-06 13:22:40
